#host-protein-ID,NCBI-gene-ID,disease-ID,disease-ID-NCI,disease-name
3372,4582,275355,7137,Squamous cell carcinoma
3372,4582,586,10674,Cystic Fibrosis
3372,4582,126850,13295,Duodenal Ulcer
3372,4582,137280,17152,Gastritis
3372,4582,300323,18099,Gout
3372,4582,601626,23418,leukemia
3372,4582,605027,24299,Lymphoma
3372,4582,615848,25202,melanoma
3372,4582,156240,25500,Mesothelioma
3372,4582,29073,26764,Multiple Myeloma
3372,4582,635,27819,Neuroblastoma
3372,4582,175510,32584,polyps
3372,4582,610910,34050,Pulmonary Alveolar Proteinosis
3372,4582,178500,34069,Pulmonary Fibrosis
3372,4582,3099,35436,Rheumatic Fever
3372,4582,797,36202,Sarcoidosis
3372,4582,33276,36220,Kaposi Sarcoma
3372,4582,618398,79772,T-Cell Lymphoma
3372,4582,183660,85110,Severe Combined Immunodeficiency
3372,4582,70567,206698,Cholangiocarcinoma
3372,4582,142,238461,Anaplastic thyroid carcinoma
3372,4582,1766,394006,Dysequilibrium syndrome
3372,4582,155240,549473,Thyroid carcinoma
3372,4582,618412,557874,Global developmental delay
3372,4582,655,687120,Nephronophthisis
3372,4582,613845,740394,Hyperuricemia
3372,4582,600263,850666,helicobacter pylori infection
3372,4582,615083,1527249,Colorectal Cancer
3372,4582,2032,1800706,Idiopathic Pulmonary Fibrosis
3372,4582,93384,1862103,Brachydactyly type C
3372,4582,51188,1865349,Ethylmalonic encephalopathy
3372,4582,609446,1869117,Paroxysmal nonkinesigenic dyskinesia
3373,4583,180300,3873,Rheumatoid Arthritis
3373,4583,600807,4096,Asthma
3373,4583,586,10674,Cystic Fibrosis
3373,4583,91546,24198,Lyme Disease
3373,4583,156240,25500,Mesothelioma
3373,4583,166760,29882,Otitis Media
3373,4583,729,32463,Polycythemia Vera
3373,4583,175510,32584,polyps
3373,4583,26790,33822,Pseudomyxoma Peritonei
3373,4583,70567,206698,Cholangiocarcinoma
3373,4583,115,220668,Congenital contractural arachnodactyly
3373,4583,2929,345893,Juvenile polyposis syndrome
3373,4583,1766,394006,Dysequilibrium syndrome
3373,4583,615083,1527249,Colorectal Cancer
3374,4584,108100,3864,Arthritis
3374,4584,586,10674,Cystic Fibrosis
3375,4585,180300,3873,Rheumatoid Arthritis
3375,4585,600807,4096,Asthma
3375,4585,144700,7134,Renal Cell Carcinoma
3375,4585,275355,7137,Squamous cell carcinoma
3375,4585,586,10674,Cystic Fibrosis
3375,4585,615848,25202,melanoma
3375,4585,29073,26764,Multiple Myeloma
3375,4585,668,29463,Osteosarcoma
3375,4585,166760,29882,Otitis Media
3375,4585,260950,31099,Periodontitis
3375,4585,617441,40034,Thrombocytopenia
3375,4585,70567,206698,Cholangiocarcinoma
3375,4585,300813,1261473,Sarcoma
3375,4585,615083,1527249,Colorectal Cancer
3376,4586,108100,3864,Arthritis
3376,4586,180300,3873,Rheumatoid Arthritis
3376,4586,600807,4096,Asthma
3376,4586,275355,7137,Squamous cell carcinoma
3376,4586,2145,10278,Craniosynostosis
3376,4586,586,10674,Cystic Fibrosis
3376,4586,137280,17152,Gastritis
3376,4586,166760,29882,Otitis Media
3376,4586,175510,32584,polyps
3376,4586,26790,33822,Pseudomyxoma Peritonei
3376,4586,888,175697,Van der Woude syndrome
3376,4586,70567,206698,Cholangiocarcinoma
3376,4586,2929,345893,Juvenile polyposis syndrome
3376,4586,1766,394006,Dysequilibrium syndrome
3376,4586,600263,850666,helicobacter pylori infection
3376,4586,615083,1527249,Colorectal Cancer
3376,4586,171673,1561989,Limbal stem cell deficiency
3377,4588,586,10674,Cystic Fibrosis
3377,4588,137280,17152,Gastritis
3377,4588,175510,32584,polyps
3377,4588,70567,206698,Cholangiocarcinoma
3377,4588,2929,345893,Juvenile polyposis syndrome
3377,4588,600263,850666,helicobacter pylori infection
3377,4588,300813,1261473,Sarcoma
3377,4588,615083,1527249,Colorectal Cancer
3378,4589,600807,4096,Asthma
3378,4589,275355,7137,Squamous cell carcinoma
3378,4589,586,10674,Cystic Fibrosis
3378,4589,1766,394006,Dysequilibrium syndrome
3379,4591,654,27708,Nephroblastoma
3379,4591,162900,27960,Nevus
3379,4591,791,35334,Retinitis Pigmentosa
3379,4591,185100,38379,Strabismus
3379,4591,2867,349588,Short stature
3379,4591,2576,524582,Mulibrey Nanism
3380,4593,618436,3886,Arthrogryposis
3380,4593,600807,4096,Asthma
3380,4593,110100,5744,Blepharophimosis
3380,4593,110150,5745,Blepharoptosis
3380,4593,2014,8925,Cleft Palate
3380,4593,219050,10417,Cryptorchidism
3380,4593,612227,11849,Diabetes Mellitus
3380,4593,618357,14544,Epilepsy
3380,4593,611087,20224,Polyhydramnios
3380,4593,617967,20255,Hydrocephalus
3380,4593,158650,26846,Muscular Atrophy
3380,4593,618414,26848,Myopathy
3380,4593,589,26896,Myasthenia Gravis
3380,4593,618155,29089,Ophthalmoplegia
3380,4593,615381,240295,Mandibular hypoplasia
3380,4593,192950,240912,Vertical Talus
3380,4593,213000,266470,Cerebellar Hypoplasia
3380,4593,187350,423113,Telecanthus
3380,4593,614744,427055,Facial Paresis
3380,4593,610947,1956346,Coronary Artery Disease
3381,4594,617282,13421,Dystonia
3381,4594,2495,25286,Meningioma
3381,4594,618221,25362,Mental Retardation
3381,4594,601634,27794,Neural Tube Defects
3381,4594,613886,28754,Obesity
3381,4594,260480,30305,Pancreatitis
3381,4594,790,35335,Retinoblastoma
3381,4594,614979,38002,Splenomegaly
3381,4594,617441,40034,Thrombocytopenia
3381,4594,617093,151686,Growth retardation
3381,4594,614462,268559,Hyperglycinemia
3381,4594,155240,549473,Thyroid carcinoma
3381,4594,618412,557874,Global developmental delay
3381,4594,251000,1855114,Methylmalonic Aciduria due to Methylmalonyl-CoA Mutase Deficiency
3381,4594,251110,1855119,Methylmalonic aciduria
3381,4594,3080,3714756,Intellectual Disability
3382,4595,275355,7137,Squamous cell carcinoma
3382,4595,612227,11849,Diabetes Mellitus
3382,4595,399,20179,Huntington Disease
3382,4595,615848,25202,melanoma
3382,4595,2495,25286,Meningioma
3382,4595,126200,26769,Multiple Sclerosis
3382,4595,175510,32584,polyps
3382,4595,524,85390,Li-Fraumeni Syndrome
3382,4595,70567,206698,Cholangiocarcinoma
3382,4595,2929,345893,Juvenile polyposis syndrome
3382,4595,52368,796074,MOHR-TRANEBJAERG SYNDROME
3382,4595,615083,1527249,Colorectal Cancer
3383,4597,824,1815,Primary Myelofibrosis
3383,4597,275355,7137,Squamous cell carcinoma
3383,4597,612227,11849,Diabetes Mellitus
3383,4597,615848,25202,melanoma
3383,4597,254700,27022,Myeloproliferative disease
3383,4597,252183,27830,neurofibroma
3383,4597,729,32463,Polycythemia Vera
3383,4597,618398,79772,T-Cell Lymphoma
3383,4597,607785,349639,Juvenile Myelomonocytic Leukemia
3383,4597,155240,549473,Thyroid carcinoma
3383,4597,735,949506,Porokeratosis of Mibelli
3384,4598,69,2726,Amyloidosis
3384,4598,108100,3864,Arthritis
3384,4598,109650,4943,Behcet Syndrome
3384,4598,94122,7758,Cerebellar Ataxia
3384,4598,129840,13604,Edema
3384,4598,618357,14544,Epilepsy
3384,4598,228400,15967,Fever
3384,4598,614674,15974,Periodic fever
3384,4598,144250,20473,Hyperlipidemia
3384,4598,145750,20557,Hypertriglyceridemia
3384,4598,618221,25362,Mental Retardation
3384,4598,617024,28077,Night Blindness
3384,4598,310800,28738,Nystagmus
3384,4598,342,31069,Familial Mediterranean Fever
3384,4598,177100,33774,Pruritus
3384,4598,791,35334,Retinitis Pigmentosa
3384,4598,617080,36572,Seizures
3384,4598,614979,38002,Splenomegaly
3384,4598,617441,40034,Thrombocytopenia
3384,4598,191950,42109,Urticaria
3384,4598,192310,42384,Vasculitis
3384,4598,611597,86543,Cataract
3384,4598,2867,349588,Short stature
3384,4598,618412,557874,Global developmental delay
3384,4598,735,949506,Porokeratosis of Mibelli
3384,4598,3080,3714756,Intellectual Disability
3384,4598,616744,3890737,Autoinflammatory Syndrome
3385,4599,612079,2170,Alopecia
3385,4599,870,13080,Down Syndrome
3385,4599,84,15625,Fanconi Anemia
3385,4599,126200,26769,Multiple Sclerosis
3385,4599,397,39483,Giant Cell Arteritis
3385,4599,93672,2931785,Juvenile dermatomyositis
389,460,181500,36341,Schizophrenia
3386,4600,615848,25202,melanoma
3387,4601,360,17636,Glioblastoma
3387,4601,616,25149,Medulloblastoma
3387,4601,615848,25202,melanoma
3387,4601,635,27819,Neuroblastoma
3387,4601,790,35335,Retinoblastoma
3387,4601,617441,40034,Thrombocytopenia
3387,4601,617075,2931822,Nasopharyngeal carcinoma
3387,4601,600082,2937421,Prostatic Hyperplasia
3388,4602,824,1815,Primary Myelofibrosis
3388,4602,846,2312,alpha-Thalassemia
3388,4602,600807,4096,Asthma
3388,4602,2145,10278,Craniosynostosis
3388,4602,801,11644,Scleroderma
3388,4602,131400,14457,Eosinophilia
3388,4602,360,17636,Glioblastoma
3388,4602,601626,23418,leukemia
3388,4602,517,23479,Acute myelomonocytic leukemia
3388,4602,605027,24299,Lymphoma
3388,4602,673,24530,Malaria
3388,4602,615848,25202,melanoma
3388,4602,254700,27022,Myeloproliferative disease
3388,4602,635,27819,Neuroblastoma
3388,4602,613886,28754,Obesity
3388,4602,600634,32000,Pituitary Adenoma
3388,4602,729,32463,Polycythemia Vera
3388,4602,187550,39730,Thalassemia
3388,4602,1114,282160,Aplasia Cutis Congenita
3388,4602,73247,341106,Eosinophilic esophagitis
3388,4602,615083,1527249,Colorectal Cancer
3388,4602,51188,1865349,Ethylmalonic encephalopathy
3388,4602,610947,1956346,Coronary Artery Disease
3389,4603,605027,24299,Lymphoma
3389,4603,1114,282160,Aplasia Cutis Congenita
3390,4604,618436,3886,Arthrogryposis
3390,4604,618414,26848,Myopathy
3391,4605,801,11644,Scleroderma
3391,4605,29073,26764,Multiple Myeloma
3391,4605,635,27819,Neuroblastoma
3391,4605,790,35335,Retinoblastoma
3393,4607,617280,4238,Atrial Fibrillation
3393,4607,558,24796,Marfan Syndrome
3393,4607,618414,26848,Myopathy
3393,4607,609289,39070,Syncope
3393,4607,610947,1956346,Coronary Artery Disease
3394,4608,803,2736,Amyotrophic Lateral Sclerosis
3394,4608,145750,20557,Hypertriglyceridemia
3394,4608,178330,33377,Ptosis
3394,4608,2032,1800706,Idiopathic Pulmonary Fibrosis
3395,4609,963,1206,Acromegaly
3395,4609,208060,3850,Arteriosclerosis
3395,4609,180300,3873,Rheumatoid Arthritis
3395,4609,209010,4153,Atherosclerosis
3395,4609,109400,4779,Basal Cell Nevus Syndrome
3395,4609,125,5859,Bloom Syndrome
3395,4609,543,6413,Burkitt Lymphoma
3395,4609,144700,7134,Renal Cell Carcinoma
3395,4609,275355,7137,Squamous cell carcinoma
3395,4609,2014,8925,Cleft Palate
3395,4609,586,10674,Cystic Fibrosis
3395,4609,801,11644,Scleroderma
3395,4609,612227,11849,Diabetes Mellitus
3395,4609,360,17636,Glioblastoma
3395,4609,615344,20542,Pulmonary Hypertension
3395,4609,601626,23418,leukemia
3395,4609,520,23487,Acute Promyelocytic Leukemia
3395,4609,69078,23827,liposarcoma
3395,4609,616843,24236,Lymphedema
3395,4609,605027,24299,Lymphoma
3395,4609,673,24530,Malaria
3395,4609,616,25149,Medulloblastoma
3395,4609,615848,25202,melanoma
3395,4609,2495,25286,Meningioma
3395,4609,29073,26764,Multiple Myeloma
3395,4609,635,27819,Neuroblastoma
3395,4609,162900,27960,Nevus
3395,4609,613886,28754,Obesity
3395,4609,618107,29454,Osteopetrosis
3395,4609,259750,29456,Osteoporosis
3395,4609,668,29463,Osteosarcoma
3395,4609,767,31036,Polyarteritis Nodosa
3395,4609,171300,31511,Pheochromocytoma
3395,4609,600634,32000,Pituitary Adenoma
3395,4609,729,32463,Polycythemia Vera
3395,4609,2965,33375,Prolactinoma
3395,4609,178200,33999,Pterygium
3395,4609,791,35334,Retinitis Pigmentosa
3395,4609,790,35335,Retinoblastoma
3395,4609,33276,36220,Kaposi Sarcoma
3395,4609,273120,39538,Teratoma
3395,4609,99867,40100,Thymoma
3395,4609,902,43119,Werner Syndrome
3395,4609,910,43346,Xeroderma Pigmentosum
3395,4609,618398,79772,T-Cell Lymphoma
3395,4609,70567,206698,Cholangiocarcinoma
3395,4609,69077,206743,Rhabdoid Tumor
3395,4609,39044,220633,Uveal melanoma
3395,4609,199,270972,Cornelia De Lange Syndrome
3395,4609,3325,272285,Heparin-induced thrombocytopenia
3395,4609,647,398791,Nijmegen Breakage Syndrome
3395,4609,2593,410207,Tubular Aggregate Myopathy
3395,4609,155240,549473,Thyroid carcinoma
3395,4609,613845,740394,Hyperuricemia
3395,4609,300813,1261473,Sarcoma
3395,4609,48686,1292753,Primary Effusion Lymphoma
3395,4609,97285,1336753,Thyroid Lymphoma
3395,4609,615083,1527249,Colorectal Cancer
3395,4609,79452,1704423,Milroy Disease
3395,4609,443167,1707291,NUT Midline Carcinoma
3395,4609,617075,2931822,Nasopharyngeal carcinoma
3395,4609,600082,2937421,Prostatic Hyperplasia
3395,4609,213400,3489626,Cerebelloparenchymal Disorder V
3396,4610,614740,7117,Basal cell carcinoma
3396,4610,275355,7137,Squamous cell carcinoma
3396,4610,618278,16059,Fibrosis
3396,4610,605027,24299,Lymphoma
3396,4610,616,25149,Medulloblastoma
3396,4610,635,27819,Neuroblastoma
3396,4610,613886,28754,Obesity
3396,4610,171300,31511,Pheochromocytoma
3396,4610,790,35335,Retinoblastoma
3396,4610,300813,1261473,Sarcoma
3396,4610,615083,1527249,Colorectal Cancer
3396,4610,617075,2931822,Nasopharyngeal carcinoma
3398,4613,180300,3873,Rheumatoid Arthritis
3398,4613,110100,5744,Blepharophimosis
3398,4613,614740,7117,Basal cell carcinoma
3398,4613,618481,11053,Deafness
3398,4613,251636,14474,Ependymoma
3398,4613,1199,14850,Esophageal Atresia
3398,4613,251992,17075,Ganglioneuroma
3398,4613,360,17636,Glioblastoma
3398,4613,611087,20224,Polyhydramnios
3398,4613,601626,23418,leukemia
3398,4613,605027,24299,Lymphoma
3398,4613,616,25149,Medulloblastoma
3398,4613,615848,25202,melanoma
3398,4613,2495,25286,Meningioma
3398,4613,618221,25362,Mental Retardation
3398,4613,618346,25958,Microcephaly
3398,4613,654,27708,Nephroblastoma
3398,4613,635,27819,Neuroblastoma
3398,4613,668,29463,Osteosarcoma
3398,4613,171300,31511,Pheochromocytoma
3398,4613,790,35335,Retinoblastoma
3398,4613,675,149955,Annular pancreas
3398,4613,251909,205898,pineoblastoma
3398,4613,73256,206719,Central Neurocytoma
3398,4613,615381,240295,Mandibular hypoplasia
3398,4613,1203,266174,Duodenal atresia
3398,4613,155240,549473,Thyroid carcinoma
3398,4613,300813,1261473,Sarcoma
3398,4613,615083,1527249,Colorectal Cancer
3398,4613,3080,3714756,Intellectual Disability
3399,4615,208060,3850,Arteriosclerosis
3399,4615,180300,3873,Rheumatoid Arthritis
3399,4615,600807,4096,Asthma
3399,4615,209010,4153,Atherosclerosis
3399,4615,226810,7570,Celiac Disease
3399,4615,586,10674,Cystic Fibrosis
3399,4615,603165,11603,Dermatitis
3399,4615,131400,14457,Eosinophilia
3399,4615,360,17636,Glioblastoma
3399,4615,148190,22568,Keratitis
3399,4615,601626,23418,leukemia
3399,4615,605027,24299,Lymphoma
3399,4615,673,24530,Malaria
3399,4615,615848,25202,melanoma
3399,4615,29073,26764,Multiple Myeloma
3399,4615,126200,26769,Multiple Sclerosis
3399,4615,160750,27121,Myositis
3399,4615,635,27819,Neuroblastoma
3399,4615,613886,28754,Obesity
3399,4615,260480,30305,Pancreatitis
3399,4615,618124,31117,Peripheral Neuropathy
3399,4615,99867,40100,Thymoma
3399,4615,3389,41296,Tuberculosis
3399,4615,300100,162309,Adrenoleukodystrophy
3399,4615,888,175697,Van der Woude syndrome
3399,4615,612336,398623,Thrombophilia
3399,4615,51636,472817,WHIM syndrome
3399,4615,600263,850666,helicobacter pylori infection
3399,4615,615083,1527249,Colorectal Cancer
3399,4615,55654,1854310,Hypotrichosis simplex
3400,4616,108100,3864,Arthritis
3400,4616,180300,3873,Rheumatoid Arthritis
3400,4616,517,23479,Acute myelomonocytic leukemia
3400,4616,397,39483,Giant Cell Arteritis
3400,4616,300100,162309,Adrenoleukodystrophy
3400,4616,615083,1527249,Colorectal Cancer
3401,4617,613886,28754,Obesity
3401,4617,69077,206743,Rhabdoid Tumor
3402,4618,612227,11849,Diabetes Mellitus
3402,4618,618414,26848,Myopathy
3402,4618,2686,221023,Cyclic neutropenia
3402,4618,98895,917713,Becker Muscular Dystrophy
3403,4619,70567,206698,Cholangiocarcinoma
3403,4619,615083,1527249,Colorectal Cancer
390,462,69,2726,Amyloidosis
390,462,180300,3873,Rheumatoid Arthritis
390,462,612227,11849,Diabetes Mellitus
390,462,870,13080,Down Syndrome
390,462,144250,20473,Hyperlipidemia
390,462,150600,23234,Legg-Calve-Perthes Disease
390,462,601626,23418,leukemia
390,462,605027,24299,Lymphoma
390,462,447,24790,Paroxysmal nocturnal hemoglobinuria
390,462,618178,27726,Nephrotic Syndrome
390,462,722,398621,Hypoplasminogenemia
390,462,612336,398623,Thrombophilia
390,462,131,856761,Budd-Chiari Syndrome
3404,4620,618436,3886,Arthrogryposis
3404,4620,275355,7137,Squamous cell carcinoma
3404,4620,219050,10417,Cryptorchidism
3404,4620,617967,20255,Hydrocephalus
3404,4620,615848,25202,melanoma
3404,4620,618414,26848,Myopathy
3404,4620,618155,29089,Ophthalmoplegia
3404,4620,617441,40034,Thrombocytopenia
3404,4620,98897,1834014,Oculopharyngodistal Myopathy
3404,4620,605249,1854520,SEBASTIAN SYNDROME
3405,4621,618436,3886,Arthrogryposis
3405,4621,110100,5744,Blepharophimosis
3405,4621,110150,5745,Blepharoptosis
3405,4621,275355,7137,Squamous cell carcinoma
3405,4621,219050,10417,Cryptorchidism
3405,4621,618481,11053,Deafness
3405,4621,618357,14544,Epilepsy
3405,4621,228400,15967,Fever
3405,4621,618414,26848,Myopathy
3405,4621,178330,33377,Ptosis
3405,4621,617080,36572,Seizures
3405,4621,185100,38379,Strabismus
3405,4621,615381,240295,Mandibular hypoplasia
3405,4621,192950,240912,Vertical Talus
3405,4621,2053,265224,Freeman-Sheldon syndrome
3405,4621,2867,349588,Short stature
3405,4621,187350,423113,Telecanthus
3405,4621,119000,1849227,CLEFT CHIN
3407,4624,803,2736,Amyotrophic Lateral Sclerosis
3407,4624,600919,3811,Cardiac Arrhythmia
3407,4624,617912,18798,Congenital Heart Defects
3407,4624,618414,26848,Myopathy
3407,4624,2248,152101,Hypoplastic Left Heart Syndrome
3407,4624,605820,1853926,NONAKA MYOPATHY
3408,4625,600919,3811,Cardiac Arrhythmia
3408,4625,617280,4238,Atrial Fibrillation
3408,4625,110150,5745,Blepharoptosis
3408,4625,219050,10417,Cryptorchidism
3408,4625,224700,13481,Ebstein Anomaly
3408,4625,2022,14117,Endocardial Fibroelastosis
3408,4625,617912,18798,Congenital Heart Defects
3408,4625,306950,19270,Hernia
3408,4625,618291,26847,Spinal Muscular Atrophy
3408,4625,618414,26848,Myopathy
3408,4625,470,268647,Lysinuric Protein Intolerance
3408,4625,217607,340427,Familial dilated cardiomyopathy
3408,4625,614744,427055,Facial Paresis
3408,4625,98863,751337,X-Linked Emery-Dreifuss Muscular Dystrophy
3408,4625,181430,2931268,Scapuloperoneal myopathy
3408,4625,211500,4082299,Bulbar palsy
3409,4626,618436,3886,Arthrogryposis
3409,4626,110150,5745,Blepharoptosis
3409,4626,618414,26848,Myopathy
3409,4626,255960,27149,Myxoma
3409,4626,615381,240295,Mandibular hypoplasia
3409,4626,2867,349588,Short stature
3410,4627,107700,3615,Appendicitis
3410,4627,208060,3850,Arteriosclerosis
3410,4627,209010,4153,Atherosclerosis
3410,4627,274,5129,Bernard-Soulier Syndrome
3410,4627,275355,7137,Squamous cell carcinoma
3410,4627,2014,8925,Cleft Palate
3410,4627,618481,11053,Deafness
3410,4627,612227,11849,Diabetes Mellitus
3410,4627,131400,14457,Eosinophilia
3410,4627,132500,14591,Epistaxis
3410,4627,618178,27726,Nephrotic Syndrome
3410,4627,308990,33687,Proteinuria
3410,4627,181500,36341,Schizophrenia
3410,4627,187550,39730,Thalassemia
3410,4627,617441,40034,Thrombocytopenia
3410,4627,611597,86543,Cataract
3410,4627,130100,221271,Elastosis perforans serpiginosa
3410,4627,721,272302,Gray Platelet Syndrome
3410,4627,607785,349639,Juvenile Myelomonocytic Leukemia
3410,4627,1991,810364,Cleft Lip with or without Cleft Palate
3410,4627,63,1567741,Alport Syndrome
3410,4627,605249,1854520,SEBASTIAN SYNDROME
3410,4627,3342,1859726,ARTERIAL TORTUOSITY SYNDROME
3411,4628,617441,40034,Thrombocytopenia
3412,4629,617349,3486,Aortic Aneurysm
3412,4629,600807,4096,Asthma
3412,4629,131400,14457,Eosinophilia
3412,4629,611087,20224,Polyhydramnios
3412,4629,601626,23418,leukemia
3412,4629,517,23479,Acute myelomonocytic leukemia
3412,4629,654,27708,Nephroblastoma
3412,4629,2869,31269,Peutz-Jeghers Syndrome
3412,4629,2970,33770,Prune Belly Syndrome
3412,4629,758,33847,Pseudoxanthoma Elasticum
3412,4629,251400,266200,Microcolon
3412,4629,2929,345893,Juvenile polyposis syndrome
3412,4629,615083,1527249,Colorectal Cancer
3412,4629,610947,1956346,Coronary Artery Disease
391,463,69,2726,Amyloidosis
391,463,617280,4238,Atrial Fibrillation
391,463,612227,11849,Diabetes Mellitus
391,463,635,27819,Neuroblastoma
391,463,612956,42510,Ventricular Fibrillation
3414,4633,144700,7134,Renal Cell Carcinoma
